Technology,Zip_Code,Count,Income,Pop
PHEV,80222,44,64695,23287
BEV,80223,42,54797,19972
PHEV,80223,48,54797,19972
BEV,80224,101,65276,18941
PHEV,80224,40,65276,18941
BEV,80226,90,63772,33597
PHEV,80226,44,63772,33597
BEV,80227,136,70977,34878
PHEV,80227,61,70977,34878
BEV,80228,218,83087,34111
PHEV,80228,103,83087,34111
BEV,80229,55,60350,55532
PHEV,80229,32,60350,55532
BEV,80230,106,91071,9545
PHEV,80230,37,91071,9545
BEV,80231,112,58982,36861
PHEV,80231,46,58982,36861
BEV,80232,57,69949,22705
PHEV,80232,17,69949,22705
BEV,80233,61,75772,49875
PHEV,80233,32,75772,49875
BEV,80234,102,74648,28133
PHEV,80234,54,74648,28133
BEV,80235,29,66563,8804
PHEV,80235,12,66563,8804
BEV,80236,26,67198,19230
PHEV,80236,16,67198,19230
BEV,80237,91,75946,21890
PHEV,80237,48,75946,21890
BEV,80238,456,141786,21632
PHEV,80238,139,141786,21632
BEV,80239,51,60186,47829
PHEV,80239,19,60186,47829
BEV,80241,87,90558,33638
PHEV,80241,38,90558,33638
BEV,80246,75,56954,13433
PHEV,80246,16,56954,13433
BEV,80247,54,48688,29264
PHEV,80247,23,48688,29264
BEV,80249,84,76765,32537
PHEV,80249,32,76765,32537
BEV,80260,37,50832,34837
PHEV,80260,14,50832,34837
BEV,80301,416,81527,25581
PHEV,80301,159,81527,25581
BEV,80302,390,52719,29154
PHEV,80302,120,52719,29154
BEV,80303,393,62422,25081
PHEV,80303,117,62422,25081
BEV,80304,630,99132,26360
PHEV,80304,208,99132,26360
BEV,80305,324,92035,17126
PHEV,80305,107,92035,17126
BEV,80401,387,89904,42665
PHEV,80401,118,89904,42665
BEV,80403,226,114033,20499
PHEV,80403,88,114033,20499
BEV,80420,2,44833,802
PHEV,80420,3,44833,802
BEV,80421,22,78068,9740
PHEV,80421,12,78068,9740
BEV,80422,19,77734,4744
PHEV,80422,13,77734,4744
BEV,80424,64,94440,10169
PHEV,80424,21,94440,10169
PHEV,80425,1,137260,157
PHEV,80427,2,52188,720
BEV,80428,3,74531,670
BEV,80432,1,63276,187
BEV,80433,35,109866,8706
PHEV,80433,10,109866,8706
BEV,80435,31,85109,7665
PHEV,80435,19,85109,7665
BEV,80436,1,45962,605
PHEV,80436,1,45962,605
BEV,80438,3,35987,488
BEV,80439,241,113975,24959
PHEV,80439,78,113975,24959
BEV,80440,8,69276,2537
PHEV,80440,4,69276,2537
BEV,80442,14,54095,2229
PHEV,80442,8,54095,2229
BEV,80443,28,70857,4483
PHEV,80443,15,70857,4483
BEV,80444,7,56406,1151
PHEV,80444,2,56406,1151
BEV,80446,18,68272,4257
PHEV,80446,8,68272,4257
BEV,80447,6,74809,2328
PHEV,80447,9,74809,2328
PHEV,80448,1,NA,0
BEV,80449,2,73359,816
PHEV,80449,2,73359,816
BEV,80451,3,58750,1031
BEV,80452,11,58339,3158
PHEV,80452,5,58339,3158
BEV,80453,5,94519,104
BEV,80454,6,113788,1361
PHEV,80454,1,113788,1361
BEV,80455,6,44474,391
PHEV,80455,2,44474,391
BEV,80456,2,62045,640
BEV,80457,1,98125,192
BEV,80459,1,54194,2801
PHEV,80459,1,54194,2801
BEV,80461,10,50305,7578
PHEV,80461,4,50305,7578
BEV,80463,1,84625,158
BEV,80465,95,107852,16192
PHEV,80465,33,107852,16192
BEV,80466,39,76645,3557
PHEV,80466,10,76645,3557
BEV,80467,2,64267,2186
PHEV,80467,3,64267,2186
BEV,80468,1,58438,397
BEV,80470,15,96547,3531
PHEV,80470,4,96547,3531
BEV,80476,1,65625,169
BEV,80478,3,82375,1329
PHEV,80478,3,82375,1329
BEV,80480,1,54250,1213
BEV,80481,8,71250,426
BEV,80482,7,87794,831
PHEV,80482,3,87794,831
PHEV,80483,1,70625,719
BEV,80487,72,83731,17971
PHEV,80487,22,83731,17971
BEV,80498,49,77960,7999
PHEV,80498,20,77960,7999
BEV,80501,207,60751,42077
PHEV,80501,81,60751,42077
BEV,80503,537,97356,35453
PHEV,80503,162,97356,35453
BEV,80504,382,95448,55479
PHEV,80504,157,95448,55479
BEV,80510,1,112083,288
PHEV,80510,1,112083,288
BEV,80511,1,NA,154
BEV,80512,16,61757,1583
PHEV,80512,5,61757,1583
BEV,80513,82,93294,12924
PHEV,80513,41,93294,12924
BEV,80514,17,67292,5488
PHEV,80514,11,67292,5488
BEV,80515,6,76012,957
BEV,80516,351,118666,28254
PHEV,80516,122,118666,28254
BEV,80517,56,65364,10452
PHEV,80517,20,65364,10452
BEV,80520,6,70726,1636
PHEV,80520,5,70726,1636
BEV,80521,161,48446,36729
PHEV,80521,73,48446,36729
BEV,80524,256,63273,36497
PHEV,80524,111,63273,36497
BEV,80525,323,73289,56425
PHEV,80525,161,73289,56425
BEV,80526,233,67289,46271
PHEV,80526,108,67289,46271
BEV,80528,192,103938,22641
PHEV,80528,95,103938,22641
BEV,80530,24,79919,4718
PHEV,80530,11,79919,4718
BEV,80532,3,NA,120
BEV,80534,49,101863,17118
PHEV,80534,29,101863,17118
BEV,80535,15,62569,2596
PHEV,80535,5,62569,2596
BEV,80536,8,76328,1894
PHEV,80536,6,76328,1894
BEV,80537,136,72120,43583
PHEV,80537,98,72120,43583
BEV,80538,159,69455,49258
PHEV,80538,106,69455,49258
BEV,80540,70,101569,4576
PHEV,80540,18,101569,4576
BEV,80542,15,98064,4918
PHEV,80542,11,98064,4918
BEV,80543,9,80083,7344
PHEV,80543,11,80083,7344
BEV,80544,5,NA,117
PHEV,80544,2,NA,117
BEV,80545,1,63009,938
PHEV,80545,4,63009,938
BEV,80547,62,145264,2574
PHEV,80547,19,145264,2574
BEV,80549,35,90456,12135
PHEV,80549,35,90456,12135
BEV,80550,173,96907,30519
PHEV,80550,101,96907,30519
BEV,80601,49,75675,40766
PHEV,80601,42,75675,40766
BEV,80602,196,116500,36262
PHEV,80602,77,116500,36262
BEV,80603,27,87490,13935
PHEV,80603,25,87490,13935
BEV,80610,10,60938,3410
PHEV,80610,6,60938,3410
BEV,80612,2,NA,315
PHEV,80612,1,NA,315
BEV,80615,13,81320,8291
PHEV,80615,14,81320,8291
BEV,80620,16,55254,19622
PHEV,80620,8,55254,19622
BEV,80621,15,67813,12762
PHEV,80621,13,67813,12762
PHEV,80624,1,72353,1132
BEV,80631,33,44097,55872
PHEV,80631,30,44097,55872
BEV,80634,112,73400,59702
PHEV,80634,74,73400,59702
BEV,80640,30,86687,12991
PHEV,80640,14,86687,12991
BEV,80642,3,75864,5468
PHEV,80642,1,75864,5468
BEV,80643,2,86567,3947
PHEV,80643,3,86567,3947
BEV,80644,1,76103,3121
PHEV,80644,2,76103,3121
BEV,80645,1,57198,4996
PHEV,80645,2,57198,4996
BEV,80648,3,83458,1495
PHEV,80648,1,83458,1495
BEV,80650,2,64917,1508
BEV,80651,7,65739,4284
PHEV,80651,7,65739,4284
PHEV,80652,1,NA,584
BEV,80654,1,58207,2668
PHEV,80654,1,58207,2668
BEV,80701,4,57234,15858
PHEV,80701,8,57234,15858
PHEV,80705,2,45823,1276
BEV,80720,1,49311,2725
PHEV,80720,1,49311,2725
BEV,80723,1,46897,7180
PHEV,80723,5,46897,7180
BEV,80731,2,45865,1233
PHEV,80731,2,45865,1233
BEV,80734,1,51806,3044
PHEV,80734,1,51806,3044
BEV,80736,1,55750,524
PHEV,80736,1,55750,524
BEV,80747,2,52344,357
BEV,80751,6,53077,18318
PHEV,80751,10,53077,18318
BEV,80758,1,53858,3657
PHEV,80758,1,53858,3657
BEV,80759,1,52188,4638
PHEV,80759,2,52188,4638
PHEV,80805,1,45536,437
BEV,80807,2,49675,4576
PHEV,80807,2,49675,4576
BEV,80808,6,67813,5873
PHEV,80808,4,67813,5873
BEV,80809,10,52083,1102
PHEV,80809,1,52083,1102
BEV,80813,1,41679,1411
BEV,80814,6,61875,3570
PHEV,80814,4,61875,3570
PHEV,80815,1,55000,784
BEV,80816,3,63911,6371
PHEV,80816,6,63911,6371
BEV,80817,25,64020,30635
PHEV,80817,26,64020,30635
PHEV,80818,1,63906,412
BEV,80819,1,41917,784
PHEV,80819,1,41917,784
BEV,80820,1,90313,882
BEV,80822,1,46607,243
BEV,80827,2,68375,696
PHEV,80827,1,68375,696
BEV,80828,1,48219,3605
BEV,80829,27,70132,6138
PHEV,80829,17,70132,6138
BEV,80831,67,97925,25525
PHEV,80831,37,97925,25525
BEV,80832,1,49453,732
PHEV,80832,3,49453,732
BEV,80833,1,42734,686
BEV,80835,1,52222,971
PHEV,80836,1,48558,1157
BEV,80840,3,78750,6512
PHEV,80840,3,78750,6512
BEV,80863,25,77420,13034
PHEV,80863,9,77420,13034
BEV,80864,2,52153,1489
BEV,80903,44,44689,16248
PHEV,80903,24,44689,16248
BEV,80904,52,53423,20168
PHEV,80904,37,53423,20168
BEV,80905,30,49347,16237
PHEV,80905,20,49347,16237
BEV,80906,172,68701,37608
PHEV,80906,83,68701,37608
BEV,80907,69,50966,29247
PHEV,80907,32,50966,29247
BEV,80908,112,110768,18505
PHEV,80908,40,110768,18505
BEV,80909,27,45471,38382
PHEV,80909,27,45471,38382
BEV,80910,19,39775,31445
PHEV,80910,23,39775,31445
BEV,80911,42,66559,36255
PHEV,80911,35,66559,36255
BEV,80913,5,54732,3728
PHEV,80913,6,54732,3728
BEV,80915,18,60674,21548
PHEV,80915,16,60674,21548
BEV,80916,30,50866,41018
PHEV,80916,29,50866,41018
BEV,80917,44,57129,31056
PHEV,80917,35,57129,31056
BEV,80918,90,67996,48965
PHEV,80918,50,67996,48965
BEV,80919,147,95320,28039
PHEV,80919,52,95320,28039
BEV,80920,98,96284,40016
PHEV,80920,61,96284,40016
BEV,80921,118,124085,24087
PHEV,80921,82,124085,24087
BEV,80922,38,87375,29417
PHEV,80922,29,87375,29417
BEV,80923,63,89592,30283
PHEV,80923,35,89592,30283
BEV,80924,91,128969,10138
PHEV,80924,45,128969,10138
BEV,80925,23,85790,12342
PHEV,80925,25,85790,12342
BEV,80926,4,61161,1628
PHEV,80926,2,61161,1628
BEV,80927,46,108136,4905
PHEV,80927,14,108136,4905
BEV,80928,2,54891,1268
BEV,80929,2,NA,97
PHEV,80929,1,NA,97
PHEV,80930,3,63145,1928
BEV,80938,1,NA,100
PHEV,80938,2,NA,100
BEV,80939,1,NA,0
PHEV,80939,1,NA,0
BEV,80951,14,82358,4456
PHEV,80951,4,82358,4456
BEV,81001,18,38750,30169
PHEV,81001,13,38750,30169
BEV,81003,6,32430,14797
PHEV,81003,10,32430,14797
BEV,81004,13,35813,26581
PHEV,81004,13,35813,26581
BEV,81005,20,50779,31963
PHEV,81005,13,50779,31963
BEV,81006,8,53165,12081
PHEV,81006,10,53165,12081
BEV,81007,38,71553,31849
PHEV,81007,39,71553,31849
BEV,81008,9,54806,11632
PHEV,81008,9,54806,11632
PHEV,81019,1,42670,1674
BEV,81022,1,46250,1624
BEV,81023,1,73333,1345
BEV,81025,1,47500,741
PHEV,81025,1,47500,741
PHEV,81039,3,42198,1642
BEV,81040,1,38165,295
PHEV,81044,1,26406,311
BEV,81050,2,40307,9310
PHEV,81050,4,40307,9310
BEV,81052,2,42533,9028
PHEV,81052,2,42533,9028
PHEV,81054,2,29214,4904
PHEV,81055,2,47279,1602
PHEV,81058,1,41250,999
PHEV,81063,2,37986,3151
PHEV,81067,3,34015,5566
PHEV,81069,4,67875,2139
BEV,81071,1,44688,313
PHEV,81071,1,44688,313
BEV,81076,1,53750,721
PHEV,81077,1,53375,781
BEV,81082,4,41743,11369
PHEV,81082,7,41743,11369
BEV,81089,2,33167,4467
PHEV,81089,1,33167,4467
BEV,81101,2,37130,15153
PHEV,81101,8,37130,15153
PHEV,81120,1,30556,2271
BEV,81122,7,73258,8798
PHEV,81122,4,73258,8798
BEV,81125,2,42176,3469
BEV,81130,2,62969,769
PHEV,81130,1,62969,769
BEV,81131,4,24495,1344
PHEV,81131,7,24495,1344
BEV,81132,1,36250,3253
PHEV,81132,2,36250,3253
BEV,81133,1,39076,1035
BEV,81137,3,51484,5891
PHEV,81137,2,51484,5891
BEV,81140,1,43098,2223
PHEV,81141,1,37670,1280
PHEV,81143,3,46875,782
BEV,81144,3,39322,7047
PHEV,81144,3,39322,7047
PHEV,81146,2,60667,791
BEV,81147,12,52111,12587
PHEV,81147,5,52111,12587
BEV,81148,1,29063,305
PHEV,81149,1,32105,815
BEV,81151,1,44208,1902
BEV,81152,2,25638,1310
PHEV,81154,2,54922,1022
BEV,81155,1,60156,230
BEV,81201,28,57882,9543
PHEV,81201,9,57882,9543
BEV,81211,7,52813,8281
PHEV,81211,2,52813,8281
BEV,81212,10,49200,30986
PHEV,81212,17,49200,30986
BEV,81223,1,33462,1244
PHEV,81223,1,33462,1244
BEV,81224,17,84688,3207
PHEV,81224,13,84688,3207
BEV,81225,5,91136,1452
BEV,81226,3,48125,9295
PHEV,81226,5,48125,9295
BEV,81230,18,51646,10041
PHEV,81230,7,51646,10041
BEV,81235,1,56518,795
BEV,81236,5,61288,1271
PHEV,81236,1,61288,1271
BEV,81240,5,67599,3547
PHEV,81240,1,67599,3547
BEV,81243,1,87917,74
PHEV,81243,1,87917,74
PHEV,81244,1,52000,388
BEV,81251,1,60208,173
BEV,81252,3,48631,3962
PHEV,81252,7,48631,3962
BEV,81253,2,90625,611
BEV,81301,123,72041,30887
PHEV,81301,61,72041,30887
BEV,81303,13,70275,8157
PHEV,81303,7,70275,8157
BEV,81321,8,50658,14863
PHEV,81321,8,50658,14863
BEV,81323,5,56250,4542
PHEV,81323,2,56250,4542
PHEV,81324,1,48750,1295
BEV,81326,8,52109,2306
PHEV,81326,3,52109,2306
BEV,81327,1,50139,416
BEV,81328,6,50208,4410
BEV,81332,2,51458,207
PHEV,81332,1,51458,207
PHEV,81334,1,25764,1525
BEV,81335,1,NA,45
BEV,81401,23,44436,22534
PHEV,81401,13,44436,22534
BEV,81403,21,62633,11412
PHEV,81403,13,62633,11412
PHEV,81410,2,55125,1506
BEV,81413,8,48057,5426
PHEV,81413,7,48057,5426
BEV,81415,3,67813,1237
PHEV,81415,3,67813,1237
BEV,81416,5,43774,14218
PHEV,81416,6,43774,14218
BEV,81419,6,40417,3666
PHEV,81419,7,40417,3666
BEV,81423,1,59485,1764
PHEV,81423,3,59485,1764
BEV,81424,1,41827,1034
PHEV,81425,4,49722,5660
BEV,81426,1,97500,163
BEV,81427,3,68090,1117
PHEV,81427,1,68090,1117
BEV,81428,19,50298,3214
PHEV,81428,4,50298,3214
PHEV,81430,3,85938,825
BEV,81432,25,64076,2977
PHEV,81432,3,64076,2977
BEV,81435,35,66981,5252
PHEV,81435,12,66981,5252
BEV,81501,22,38013,24002
PHEV,81501,15,38013,24002
BEV,81503,10,58216,15518
PHEV,81503,16,58216,15518
BEV,81504,11,54571,29358
PHEV,81504,21,54571,29358
BEV,81505,18,65181,10454
PHEV,81505,20,65181,10454
BEV,81506,24,54155,12298
PHEV,81506,14,54155,12298
BEV,81507,59,85007,14953
PHEV,81507,44,85007,14953
BEV,81520,13,41250,14080
PHEV,81520,7,41250,14080
BEV,81521,17,60863,16299
PHEV,81521,14,60863,16299
BEV,81522,1,NA,123
BEV,81523,1,92958,912
PHEV,81523,1,92958,912
BEV,81524,1,91250,1714
PHEV,81524,1,91250,1714
BEV,81526,12,55938,5439
PHEV,81526,6,55938,5439
BEV,81527,2,71837,1785
PHEV,81527,4,71837,1785
BEV,81601,61,78816,15325
PHEV,81601,31,78816,15325
BEV,81611,158,85588,11154
PHEV,81611,45,85588,11154
BEV,81612,2,NA,0
BEV,81615,31,70634,2783
PHEV,81615,10,70634,2783
BEV,81620,56,79688,11113
PHEV,81620,31,79688,11113
BEV,81621,79,82311,5652
PHEV,81621,20,82311,5652
BEV,81623,128,86565,17173
PHEV,81623,62,86565,17173
BEV,81625,1,57827,12601
PHEV,81625,2,57827,12601
BEV,81631,42,101620,8903
PHEV,81631,17,101620,8903
BEV,81632,85,77480,9299
PHEV,81632,29,77480,9299
BEV,81635,4,64748,6735
PHEV,81635,3,64748,6735
BEV,81637,20,79959,8500
PHEV,81637,12,79959,8500
BEV,81639,1,63800,2695
PHEV,81639,1,63800,2695
PHEV,81640,1,49844,129
PHEV,81641,1,50357,3668
PHEV,81642,1,NA,10
PHEV,81643,1,69405,412
BEV,81645,3,90521,1101
PHEV,81645,1,90521,1101
BEV,81647,10,90609,7304
PHEV,81647,9,90609,7304
PHEV,81648,1,62667,2688
BEV,81650,11,66645,13843
PHEV,81650,5,66645,13843
BEV,81652,5,61154,4958
PHEV,81652,1,61154,4958
BEV,81654,7,54535,1487
PHEV,81654,5,54535,1487
BEV,81655,2,NA,77
PHEV,81655,1,NA,77
BEV,81656,8,NA,223
PHEV,81656,2,NA,223
BEV,81657,64,83571,5847
PHEV,81657,16,83571,5847
BEV,06001,18,127230,18516
PHEV,06001,48,127230,18516
BEV,06002,10,76717,21022
PHEV,06002,24,76717,21022
BEV,06010,6,67507,60218
PHEV,06010,32,67507,60218
BEV,06013,5,127353,9659
PHEV,06013,10,127353,9659
BEV,06016,2,89029,6889
PHEV,06016,2,89029,6889
PHEV,06018,2,55000,2782
BEV,06019,5,84828,10148
PHEV,06019,15,84828,10148
BEV,06021,1,108000,383
PHEV,06023,1,95699,1558
PHEV,06026,7,104336,5304
BEV,06029,10,91042,16125
PHEV,06029,18,91042,16125
PHEV,06031,1,81815,1344
BEV,06032,23,93497,17678
PHEV,06032,35,93497,17678
BEV,06033,26,116766,28698
PHEV,06033,64,116766,28698
BEV,06035,6,108571,7865
PHEV,06035,17,108571,7865
BEV,06037,8,103702,18926
PHEV,06037,14,103702,18926
BEV,06039,2,72604,2138
PHEV,06039,5,72604,2138
BEV,06040,6,68974,34661
PHEV,06040,31,68974,34661
BEV,06042,4,80516,23144
PHEV,06042,21,80516,23144
BEV,06043,4,105772,4911
PHEV,06043,9,105772,4911
BEV,06051,1,36634,30231
PHEV,06051,7,36634,30231
BEV,06052,4,74340,8142
PHEV,06052,8,74340,8142
BEV,06053,2,51283,34452
PHEV,06053,14,51283,34452
BEV,06057,4,111788,6201
PHEV,06057,9,111788,6201
BEV,06058,1,76354,1653
PHEV,06058,1,76354,1653
BEV,06060,3,151417,2691
PHEV,06060,7,151417,2691
BEV,06062,4,72175,17619
PHEV,06062,12,72175,17619
BEV,06063,2,115926,3351
PHEV,06063,3,115926,3351
PHEV,06065,2,81667,660
BEV,06066,5,64642,29277
PHEV,06066,29,64642,29277
BEV,06067,5,85125,20168
PHEV,06067,24,85125,20168
BEV,06068,4,63788,1386
PHEV,06068,6,63788,1386
BEV,06069,5,80000,2342
PHEV,06069,5,80000,2342
BEV,06070,14,125192,15734
PHEV,06070,27,125192,15734
BEV,06071,4,108370,11171
PHEV,06071,14,108370,11171
BEV,06073,3,149226,5830
PHEV,06073,10,149226,5830
BEV,06074,9,107374,25898
PHEV,06074,35,107374,25898
BEV,06076,1,77228,12571
PHEV,06076,17,77228,12571
BEV,06078,2,114053,12282
PHEV,06078,11,114053,12282
PHEV,06081,1,71049,1547
BEV,06082,7,79730,44143
PHEV,06082,16,79730,44143
BEV,06084,4,118194,14713
PHEV,06084,29,118194,14713
BEV,06085,2,91801,7362
PHEV,06085,11,91801,7362
BEV,06088,4,61889,4556
PHEV,06088,6,61889,4556
PHEV,06089,7,114556,3100
BEV,06090,1,158320,835
PHEV,06090,5,158320,835
BEV,06092,3,149500,4493
PHEV,06092,9,149500,4493
BEV,06093,2,114500,3406
PHEV,06093,1,114500,3406
BEV,06095,9,92132,28894
PHEV,06095,32,92132,28894
BEV,06096,2,70067,12671
PHEV,06096,6,70067,12671
BEV,06098,1,71981,11962
PHEV,06098,7,71981,11962
BEV,06103,6,84469,1878
PHEV,06103,7,84469,1878
BEV,06105,3,34623,18909
PHEV,06105,4,34623,18909
BEV,06106,1,36460,38378
PHEV,06106,7,36460,38378
BEV,06107,16,133519,19104
PHEV,06107,32,133519,19104
BEV,06108,2,51722,24474
PHEV,06108,6,51722,24474
BEV,06109,9,86216,26171
PHEV,06109,17,86216,26171
BEV,06110,5,73938,12733
PHEV,06110,11,73938,12733
BEV,06111,10,81646,30234
PHEV,06111,20,81646,30234
PHEV,06112,1,38557,21094
PHEV,06114,1,37756,28362
BEV,06117,20,143141,16350
PHEV,06117,40,143141,16350
BEV,06118,4,61314,25834
PHEV,06118,13,61314,25834
BEV,06119,12,88963,15236
PHEV,06119,24,88963,15236
PHEV,06120,2,27324,14223
BEV,06226,6,37339,19431
PHEV,06226,7,37339,19431
PHEV,06231,4,125430,3907
BEV,06232,1,105328,3203
PHEV,06232,6,105328,3203
BEV,06234,1,76156,8253
PHEV,06234,7,76156,8253
PHEV,06235,1,76750,2472
BEV,06237,1,109712,5444
PHEV,06237,8,109712,5444
BEV,06238,6,96375,12406
PHEV,06238,16,96375,12406
BEV,06239,2,54580,11169
PHEV,06239,14,54580,11169
BEV,06241,1,71635,6386
PHEV,06241,6,71635,6386
PHEV,06242,4,94375,1264
BEV,06247,3,80129,2686
PHEV,06247,6,80129,2686
BEV,06248,2,111758,5605
PHEV,06248,4,111758,5605
PHEV,06249,5,91684,7215
BEV,06250,5,88611,4706
PHEV,06250,12,88611,4706
PHEV,06255,2,76375,4357
BEV,06256,1,52978,2245
BEV,06259,1,94722,4471
PHEV,06259,2,94722,4471
BEV,06260,1,60290,9353
PHEV,06260,10,60290,9353
PHEV,06264,1,88750,108
BEV,06268,5,47510,10420
PHEV,06268,20,47510,10420
BEV,06269,2,NA,10296
PHEV,06269,2,NA,10296
BEV,06277,1,87091,4099
PHEV,06277,6,87091,4099
BEV,06278,2,70893,4363
PHEV,06278,3,70893,4363
PHEV,06279,8,76908,5893
BEV,06280,1,77750,3055
PHEV,06280,3,77750,3055
BEV,06281,5,84200,6897
PHEV,06281,11,84200,6897
PHEV,06282,1,91131,1030
PHEV,06320,15,46341,26999
PHEV,06330,3,70067,3220
PHEV,06331,3,91973,5069
BEV,06333,6,126799,7176
PHEV,06333,16,126799,7176
BEV,06334,1,88750,2508
PHEV,06334,1,88750,2508
PHEV,06335,7,97347,6203
BEV,06339,1,93628,8449
PHEV,06339,8,93628,8449
BEV,06340,6,59240,30403
PHEV,06340,19,59240,30403
PHEV,06351,11,70110,15877
PHEV,06353,1,NA,107
PHEV,06354,2,66851,6167
BEV,06355,10,96687,12628
PHEV,06355,16,96687,12628
BEV,06357,2,79333,11548
PHEV,06357,11,79333,11548
BEV,06359,2,68375,5332
PHEV,06359,2,68375,5332
BEV,06360,3,58269,36396
PHEV,06360,22,58269,36396
BEV,06365,1,79444,4657
PHEV,06365,4,79444,4657
BEV,06370,2,79980,6669
PHEV,06370,5,79980,6669
BEV,06371,6,97334,9686
PHEV,06371,17,97334,9686
PHEV,06373,1,NA,181
PHEV,06374,8,72828,7250
BEV,06375,7,97750,3630
PHEV,06375,6,97750,3630
BEV,06378,1,98594,5594
PHEV,06378,9,98594,5594
BEV,06379,2,66648,8645
PHEV,06379,9,66648,8645
PHEV,06380,1,38319,2816
PHEV,06382,5,70610,12021
PHEV,06384,3,75000,2833
BEV,06385,5,87788,15310
PHEV,06385,22,87788,15310
BEV,06401,1,55033,18725
PHEV,06401,9,55033,18725
BEV,06403,3,85024,6168
PHEV,06403,9,85024,6168
BEV,06405,14,77225,27711
PHEV,06405,49,77225,27711
BEV,06410,16,120396,29050
PHEV,06410,42,120396,29050
BEV,06412,3,88167,4234
PHEV,06412,8,88167,4234
BEV,06413,7,79673,12928
PHEV,06413,13,79673,12928
BEV,06414,1,199464,134
BEV,06415,3,104863,16611
PHEV,06415,21,104863,16611
BEV,06416,5,89243,13910
PHEV,06416,12,89243,13910
BEV,06417,3,85960,4480
PHEV,06417,7,85960,4480
BEV,06418,1,55786,12562
PHEV,06418,8,55786,12562
BEV,06419,3,110543,6392
PHEV,06419,12,110543,6392
BEV,06420,3,109972,4192
PHEV,06420,10,109972,4192
BEV,06422,4,119905,7221
PHEV,06422,11,119905,7221
BEV,06423,3,103356,5374
PHEV,06423,11,103356,5374
BEV,06424,2,95900,12744
PHEV,06424,19,95900,12744
BEV,06426,4,106250,3401
PHEV,06426,10,106250,3401
BEV,06437,30,111870,22216
PHEV,06437,56,111870,22216
PHEV,06438,6,126801,2906
BEV,06441,2,108508,5011
PHEV,06441,4,108508,5011
BEV,06442,3,88466,2343
PHEV,06442,8,88466,2343
BEV,06443,21,113798,18113
PHEV,06443,33,113798,18113
PHEV,06444,1,NA,241
BEV,06447,6,112557,6368
PHEV,06447,12,112557,6368
BEV,06450,4,60671,35215
PHEV,06450,18,60671,35215
PHEV,06451,10,57261,24522
BEV,06455,3,107614,3077
PHEV,06455,3,107614,3077
BEV,06457,18,65572,46511
PHEV,06457,42,65572,46511
BEV,06460,13,88085,38959
PHEV,06460,65,88085,38959
BEV,06461,2,103047,15369
PHEV,06461,20,103047,15369
BEV,06468,6,118669,19546
PHEV,06468,29,118669,19546
PHEV,06469,2,90735,2802
BEV,06470,19,124909,16571
PHEV,06470,26,124909,16571
BEV,06471,1,82993,7600
PHEV,06471,9,82993,7600
BEV,06472,1,101429,6900
PHEV,06472,8,101429,6900
BEV,06473,8,97796,24108
PHEV,06473,31,97796,24108
BEV,06475,14,83132,10090
PHEV,06475,26,83132,10090
BEV,06477,14,121308,13934
PHEV,06477,33,121308,13934
BEV,06478,12,110111,13086
PHEV,06478,16,110111,13086
BEV,06479,1,90091,9572
PHEV,06479,11,90091,9572
BEV,06480,4,99292,9322
PHEV,06480,9,99292,9322
PHEV,06481,1,78208,1304
BEV,06482,6,137100,11251
PHEV,06482,23,137100,11251
PHEV,06483,14,76195,16508
BEV,06484,11,97131,41141
PHEV,06484,54,97131,41141
BEV,06488,4,98790,19681
PHEV,06488,35,98790,19681
BEV,06489,12,95684,33522
PHEV,06489,34,95684,33522
BEV,06492,18,80884,44693
PHEV,06492,42,80884,44693
BEV,06498,8,79551,6919
PHEV,06498,5,79551,6919
BEV,06510,3,61250,2576
PHEV,06510,9,61250,2576
BEV,06511,9,41904,53707
PHEV,06511,42,41904,53707
BEV,06512,5,64201,28444
PHEV,06512,17,64201,28444
BEV,06513,2,45502,40037
PHEV,06513,12,45502,40037
BEV,06514,8,73078,27534
PHEV,06514,27,73078,27534
BEV,06515,4,52048,18344
PHEV,06515,26,52048,18344
BEV,06516,6,62985,54763
PHEV,06516,26,62985,54763
BEV,06517,6,85489,14313
PHEV,06517,28,85489,14313
BEV,06518,5,81358,19024
PHEV,06518,12,81358,19024
PHEV,06519,2,29332,15690
BEV,06524,1,129133,5513
PHEV,06524,9,129133,5513
BEV,06525,16,157610,8827
PHEV,06525,41,157610,8827
BEV,06604,1,36738,27152
PHEV,06604,7,36738,27152
BEV,06605,1,44372,24635
PHEV,06605,7,44372,24635
PHEV,06606,19,58538,47422
PHEV,06607,3,42103,8995
PHEV,06608,2,34743,14263
PHEV,06610,7,45478,23172
BEV,06611,13,122494,35990
PHEV,06611,51,122494,35990
BEV,06612,8,157617,7529
PHEV,06612,17,157617,7529
BEV,06614,4,87077,33299
PHEV,06614,26,87077,33299
BEV,06615,4,66815,18821
PHEV,06615,22,66815,18821
BEV,06704,2,40625,25136
BEV,06705,1,46228,25653
PHEV,06705,8,46228,25653
PHEV,06706,3,43017,13997
BEV,06708,3,53438,29619
PHEV,06708,11,53438,29619
PHEV,06710,1,33929,10774
BEV,06712,1,101389,9657
PHEV,06712,11,101389,9657
BEV,06716,1,95257,16615
PHEV,06716,7,95257,16615
BEV,06750,2,63542,1047
PHEV,06750,3,63542,1047
BEV,06751,2,98409,3433
PHEV,06751,8,98409,3433
BEV,06752,5,112778,1718
PHEV,06752,2,112778,1718
BEV,06754,4,87453,1789
